lon,lat,depth_m
-71.074820,42.361096,5.486
-71.074652,42.361031,5.486
-71.074599,42.360743,5.486
-71.074718,42.360284,5.486
-71.074808,42.360071,5.486
-71.075161,42.360014,5.486
-71.075260,42.359897,5.486
-71.075217,42.359599,5.486
-71.075340,42.359329,5.486
-71.075488,42.359261,5.486
-71.075505,42.359212,5.486
-71.075450,42.359068,5.486
-71.075603,42.358933,5.486
-71.075557,42.358582,5.486
-71.075606,42.358357,5.486
-71.075749,42.358285,5.486
-71.075697,42.357925,5.486
-71.075767,42.357545,5.486
-71.075942,42.357268,5.486
-71.076071,42.356881,5.486
-71.076599,42.356557,5.486
-71.077212,42.356381,5.486
-71.077442,42.356395,5.486
-71.077576,42.356465,5.486
-71.077977,42.356369,5.486
-71.078195,42.356226,5.486
-71.078657,42.356158,5.486
-71.079021,42.356053,5.486
-71.079677,42.356038,5.486
-71.079859,42.355990,5.486
-71.080138,42.356009,5.486
-71.080211,42.356044,5.486
-71.080344,42.356238,5.486
-71.084351,42.356076,5.486
-71.084326,42.356006,5.486
-71.084231,42.356017,5.486
-71.084251,42.356143,5.486
-71.084329,42.356179,5.486
-71.084554,42.355278,5.486
-71.084436,42.355196,5.486
-71.084107,42.355332,5.486
-71.084132,42.355424,5.486
-71.084399,42.355425,5.486
-71.084545,42.355328,5.486
-71.086021,42.356089,5.486
-71.085795,42.355888,5.486
-71.085669,42.355908,5.486
-71.085552,42.356034,5.486
-71.085052,42.355998,5.486
-71.084703,42.356049,5.486
-71.084637,42.356161,5.486
-71.084970,42.356309,5.486
-71.085164,42.356220,5.486
-71.085565,42.356170,5.486
-71.085698,42.356277,5.486
-71.085965,42.356200,5.486
-71.089016,42.355278,5.486
-71.088766,42.355422,5.486
-71.088648,42.355550,5.486
-71.088560,42.355377,5.486
-71.088648,42.355224,5.486
-71.088818,42.355221,5.486
-71.089016,42.355278,5.486
-71.089479,42.353919,5.486
-71.089207,42.354055,5.486
-71.088720,42.354108,5.486
-71.088393,42.354259,5.486
-71.088041,42.354356,5.486
-71.087519,42.354493,5.486
-71.087131,42.354614,5.486
-71.086592,42.354783,5.486
-71.086232,42.354930,5.486
-71.085807,42.355081,5.486
-71.085679,42.355305,5.486
-71.085807,42.355351,5.486
-71.086317,42.355346,5.486
-71.086548,42.355487,5.486
-71.086779,42.355446,5.486
-71.086854,42.355539,5.486
-71.086742,42.355575,5.486
-71.086625,42.355638,5.486
-71.086683,42.355881,5.486
-71.086612,42.356017,5.486
-71.086815,42.356055,5.486
-71.086954,42.356233,5.486
-71.087179,42.356509,5.486
-71.087349,42.356562,5.486
-71.087726,42.356450,5.486
-71.087977,42.356539,5.486
-71.088198,42.356728,5.486
-71.088138,42.356909,5.486
-71.087920,42.356935,5.486
-71.087556,42.357075,5.486
-71.086986,42.357277,5.486
-71.087133,42.357709,5.486
-71.087100,42.357844,5.486
-71.086769,42.358006,5.486
-71.086598,42.358096,5.486
-71.086549,42.358249,5.486
-71.086366,42.358329,5.486
-71.086102,42.358231,5.486
-71.086128,42.358087,5.486
-71.086432,42.357808,5.486
-71.086359,42.357619,5.486
-71.086119,42.357475,5.486
-71.085929,42.357227,5.486
-71.085613,42.357056,5.486
-71.085562,42.357097,5.486
-71.085834,42.357367,5.486
-71.085861,42.357502,5.486
-71.085662,42.357578,5.486
-71.085391,42.357709,5.486
-71.085213,42.357732,5.486
-71.084775,42.357304,5.486
-71.084762,42.357178,5.486
-71.085035,42.356917,5.486
-71.085099,42.356809,5.486
-71.084945,42.356685,5.486
-71.084666,42.356723,5.486
-71.084460,42.356902,5.486
-71.084316,42.356782,5.486
-71.084059,42.356569,5.486
-71.083719,42.356632,5.486
-71.083452,42.356606,5.486
-71.083124,42.356676,5.486
-71.082977,42.356629,5.486
-71.082651,42.356510,5.486
-71.082396,42.356556,5.486
-71.082202,42.356650,5.486
-71.081910,42.356590,5.486
-71.081364,42.356766,5.486
-71.080866,42.356821,5.486
-71.080639,42.356692,5.486
-71.080744,42.356548,5.486
-71.080574,42.356440,5.486
-71.080672,42.356319,5.486
-71.081048,42.356263,5.486
-71.081206,42.356170,5.486
-71.081156,42.356053,5.486
-71.080963,42.356002,5.486
-71.080708,42.356028,5.486
-71.080420,42.355953,5.486
-71.080463,42.355818,5.486
-71.080611,42.355571,5.486
-71.080939,42.355554,5.486
-71.081498,42.355601,5.486
-71.082056,42.355653,5.486
-71.082396,42.355706,5.486
-71.082614,42.355734,5.486
-71.082741,42.355620,5.486
-71.082970,42.355575,5.486
-71.083112,42.355376,5.486
-71.084133,42.354990,5.486
-71.084691,42.354751,5.486
-71.085261,42.354507,5.486
-71.085464,42.354360,5.486
-71.085701,42.353991,5.486
-71.086062,42.353626,5.486
-71.086463,42.353588,5.486
-71.086997,42.353564,5.486
-71.087114,42.353622,5.486
-71.087228,42.353936,5.486
-71.087410,42.353860,5.486
-71.087604,42.353829,5.486
-71.088199,42.353498,5.486
-71.088503,42.353310,5.486
-71.088721,42.353313,5.486
-71.089012,42.353303,5.486
-71.089182,42.353313,5.486
-71.089462,42.353544,5.486
-71.089560,42.353802,5.486
-71.089547,42.355749,5.486
-71.089296,42.355602,5.486
-71.089316,42.355570,5.486
-71.089601,42.355638,5.486
-71.090048,42.356827,5.486
-71.089741,42.357009,5.486
-71.089498,42.357179,5.486
-71.089273,42.357133,5.486
-71.089168,42.357025,5.486
-71.089141,42.356845,5.486
-71.089000,42.356812,5.486
-71.088760,42.356953,5.486
-71.088927,42.357153,5.486
-71.088843,42.357341,5.486
-71.088623,42.357133,5.486
-71.088345,42.356760,5.486
-71.088296,42.356647,5.486
-71.088111,42.356350,5.486
-71.087852,42.355809,5.486
-71.087956,42.355666,5.486
-71.088034,42.355683,5.486
-71.088369,42.355932,5.486
-71.088532,42.356035,5.486
-71.088405,42.356404,5.486
-71.088427,42.356530,5.486
-71.088733,42.356727,5.486
-71.088964,42.356658,5.486
-71.088990,42.356503,5.486
-71.088946,42.356332,5.486
-71.088846,42.356215,5.486
-71.088874,42.356107,5.486
-71.089038,42.355836,5.486
-71.089304,42.355799,5.486
-71.089662,42.355872,5.486
-71.089454,42.356035,5.486
-71.089663,42.356170,5.486
-71.089887,42.356476,5.486
-71.090009,42.356701,5.486
-71.090496,42.354693,5.486
-71.090360,42.354788,5.486
-71.089777,42.354809,5.486
-71.089522,42.354899,5.486
-71.089308,42.354891,5.486
-71.089389,42.354773,5.486
-71.089959,42.354592,5.486
-71.090287,42.354606,5.486
-71.090496,42.354693,5.486
-71.090736,42.356652,5.486
-71.090554,42.356694,5.486
-71.090460,42.356602,5.486
-71.090615,42.356455,5.486
-71.090820,42.356485,5.486
-71.094925,42.354569,5.486
-71.094694,42.354677,5.486
-71.094575,42.354648,5.486
-71.094585,42.354551,5.486
-71.094913,42.354467,5.486
-71.096238,42.354288,5.486
-71.095775,42.354412,5.486
-71.095350,42.354338,5.486
-71.095398,42.354186,5.486
-71.095665,42.354158,5.486
-71.096163,42.354176,5.486
-71.096247,42.354252,5.486
-71.096265,42.354468,5.486
-71.095823,42.354710,5.486
-71.095807,42.354675,5.486
-71.096139,42.354469,5.486
-71.096297,42.354421,5.486
-71.097335,42.353325,5.486
-71.096980,42.353433,5.486
-71.096588,42.353615,5.486
-71.096296,42.353685,5.486
-71.096030,42.353430,5.486
-71.096021,42.353325,5.486
-71.096297,42.353179,5.486
-71.096855,42.353279,5.486
-71.097316,42.353156,5.486
-71.097396,42.353208,5.486
-71.101028,42.352461,5.486
-71.100485,42.352548,5.486
-71.099842,42.352568,5.486
-71.099429,42.352584,5.486
-71.099077,42.352504,5.486
-71.098701,42.352531,5.486
-71.098354,42.352524,5.486
-71.098241,42.352461,5.486
-71.098420,42.352181,5.486
-71.098640,42.352115,5.486
-71.098846,42.352188,5.486
-71.099044,42.352181,5.486
-71.099210,42.352319,5.486
-71.099696,42.352309,5.486
-71.099830,42.352226,5.486
-71.100048,42.352373,5.486
-71.100582,42.352395,5.486
-71.100910,42.352280,5.486
-71.101046,42.352316,5.486
-71.062279,42.368144,4.572
-71.062389,42.368180,4.572
-71.062632,42.368116,4.572
-71.062723,42.369151,4.572
-71.063068,42.369243,4.572
-71.063311,42.369222,4.572
-71.063554,42.369338,4.572
-71.063603,42.369365,4.572
-71.064222,42.369258,4.572
-71.064080,42.369241,4.572
-71.065399,42.368773,4.572
-71.065813,42.368683,4.572
-71.065836,42.368599,4.572
-71.065747,42.368512,4.572
-71.065982,42.368380,4.572
-71.066371,42.368338,4.572
-71.066990,42.368009,4.572
-71.067354,42.367949,4.572
-71.067585,42.367792,4.572
-71.068216,42.367668,4.572
-71.068483,42.367505,4.572
-71.068620,42.367342,4.572
-71.068706,42.368134,4.572
-71.068360,42.368512,4.572
-71.068507,42.368349,4.572
-71.066444,42.369107,4.572
-71.066868,42.369142,4.572
-71.067305,42.369034,4.572
-71.069345,42.368288,4.572
-71.069624,42.368354,4.572
-71.071193,42.367063,4.572
-71.070913,42.366819,4.572
-71.071001,42.366567,4.572
-71.070875,42.366373,4.572
-71.070450,42.366230,4.572
-71.069125,42.367513,4.572
-71.069175,42.367635,4.572
-71.069568,42.367801,4.572
-71.069867,42.368003,4.572
-71.070256,42.368197,4.572
-71.070498,42.368255,4.572
-71.070668,42.368449,4.572
-71.070850,42.368453,4.572
-71.070984,42.368518,4.572
-71.070994,42.368647,4.572
-71.071045,42.368768,4.572
-71.071141,42.368764,4.572
-71.071227,42.368654,4.572
-71.071603,42.369054,4.572
-71.073336,42.367171,4.572
-71.073104,42.367477,4.572
-71.073072,42.367775,4.572
-71.073036,42.367942,4.572
-71.074389,42.358321,4.572
-71.074291,42.358294,4.572
-71.074300,42.358186,4.572
-71.074407,42.358195,4.572
-71.074739,42.361787,4.572
-71.074638,42.361845,4.572
-71.074480,42.361595,4.572
-71.070316,42.365653,4.572
-71.070644,42.365293,4.572
-71.071263,42.365105,4.572
-71.072052,42.364879,4.572
-71.072948,42.364191,4.572
-71.073407,42.363570,4.572
-71.073550,42.363408,4.572
-71.073436,42.363307,4.572
-71.073332,42.363119,4.572
-71.073408,42.362876,4.572
-71.073373,42.362714,4.572
-71.073546,42.362669,4.572
-71.074153,42.362893,4.572
-71.074420,42.362887,4.572
-71.074684,42.362651,4.572
-71.074875,42.362570,4.572
-71.074985,42.362372,4.572
-71.075112,42.361985,4.572
-71.075130,42.361697,4.572
-71.075241,42.361580,4.572
-71.075227,42.361391,4.572
-71.075164,42.361310,4.572
-71.075002,42.361306,4.572
-71.077435,42.359888,4.572
-71.077176,42.359706,4.572
-71.077223,42.359807,4.572
-71.077321,42.359955,4.572
-71.077431,42.359944,4.572
-71.077940,42.362589,4.572
-71.077620,42.362831,4.572
-71.077321,42.363119,4.572
-71.076933,42.363408,4.572
-71.076677,42.363642,4.572
-71.076480,42.363930,4.572
-71.076314,42.364037,4.572
-71.075825,42.364164,4.572
-71.075561,42.364450,4.572
-71.074864,42.364947,4.572
-71.074492,42.365307,4.572
-71.074238,42.365757,4.572
-71.079763,42.359960,4.572
-71.079762,42.359934,4.572
-71.079931,42.357504,4.572
-71.079846,42.357460,4.572
-71.079728,42.357520,4.572
-71.079871,42.357537,4.572
-71.080052,42.359392,4.572
-71.079931,42.359401,4.572
-71.080053,42.359293,4.572
-71.080101,42.359347,4.572
-71.080296,42.362597,4.572
-71.078450,42.362448,4.572
-71.078461,42.362426,4.572
-71.081091,42.356080,4.572
-71.080928,42.356044,4.572
-71.080696,42.356074,4.572
-71.080367,42.356044,4.572
-71.080365,42.356134,4.572
-71.080842,42.356220,4.572
-71.081097,42.356155,4.572
-71.084460,42.355304,4.572
-71.084314,42.355311,4.572
-71.084306,42.355377,4.572
-71.084460,42.355354,4.572
-71.085467,42.358381,4.572
-71.085480,42.358328,4.572
-71.087515,42.358375,4.572
-71.087396,42.358195,4.572
-71.087435,42.358069,4.572
-71.087337,42.357922,4.572
-71.086851,42.358330,4.572
-71.086499,42.358485,4.572
-71.086257,42.358448,4.572
-71.086062,42.358495,4.572
-71.085941,42.358476,4.572
-71.085733,42.358231,4.572
-71.085739,42.358114,4.572
-71.086123,42.357915,4.572
-71.086180,42.357727,4.572
-71.086038,42.357732,4.572
-71.085856,42.357831,4.572
-71.085480,42.357938,4.572
-71.085322,42.358016,4.572
-71.085030,42.357667,4.572
-71.084684,42.357322,4.572
-71.084630,42.357042,4.572
-71.084387,42.357009,4.572
-71.084193,42.356831,4.572
-71.083950,42.356801,4.572
-71.083707,42.356851,4.572
-71.083476,42.356736,4.572
-71.083294,42.356827,4.572
-71.083322,42.356998,4.572
-71.083039,42.357011,4.572
-71.082627,42.356784,4.572
-71.082396,42.356817,4.572
-71.082141,42.356753,4.572
-71.081158,42.356985,4.572
-71.080684,42.357184,4.572
-71.080417,42.357251,4.572
-71.080051,42.357511,4.572
-71.080000,42.357709,4.572
-71.079968,42.357783,4.572
-71.079786,42.357658,4.572
-71.079676,42.357736,4.572
-71.079727,42.357799,4.572
-71.079948,42.357961,4.572
-71.080057,42.358222,4.572
-71.080004,42.358336,4.572
-71.079628,42.358022,4.572
-71.079434,42.357990,4.572
-71.079130,42.357876,4.572
-71.078815,42.357710,4.572
-71.078414,42.357880,4.572
-71.078381,42.358123,4.572
-71.078473,42.358375,4.572
-71.078293,42.358497,4.572
-71.078048,42.358627,4.572
-71.078052,42.358942,4.572
-71.077819,42.359122,4.572
-71.077838,42.359194,4.572
-71.078025,42.359240,4.572
-71.078379,42.359032,4.572
-71.078790,42.358859,4.572
-71.078850,42.358897,4.572
-71.078705,42.359016,4.572
-71.078289,42.359230,4.572
-71.078195,42.359337,4.572
-71.078013,42.359381,4.572
-71.077795,42.359527,4.572
-71.077746,42.359674,4.572
-71.077677,42.359762,4.572
-71.077794,42.359951,4.572
-71.077734,42.360023,4.572
-71.077561,42.359996,4.572
-71.077698,42.360103,4.572
-71.077819,42.360205,4.572
-71.077979,42.360158,4.572
-71.077937,42.359996,4.572
-71.078123,42.359869,4.572
-71.078244,42.359895,4.572
-71.078265,42.360068,4.572
-71.078341,42.360250,4.572
-71.078462,42.360313,4.572
-71.078778,42.360303,4.572
-71.078960,42.360165,4.572
-71.079203,42.360135,4.572
-71.079397,42.360048,4.572
-71.079409,42.360117,4.572
-71.079301,42.360266,4.572
-71.079267,42.360383,4.572
-71.078924,42.360508,4.572
-71.078657,42.360575,4.572
-71.078402,42.360534,4.572
-71.078001,42.360528,4.572
-71.077625,42.360400,4.572
-71.077540,42.360410,4.572
-71.077382,42.360545,4.572
-71.077042,42.360545,4.572
-71.076988,42.360491,4.572
-71.076957,42.360414,4.572
-71.076532,42.360357,4.572
-71.076483,42.360266,4.572
-71.076581,42.359917,4.572
-71.076423,42.359933,4.572
-71.076059,42.360377,4.572
-71.075793,42.360563,4.572
-71.075866,42.360779,4.572
-71.076144,42.360844,4.572
-71.076654,42.360955,4.572
-71.077063,42.361031,4.572
-71.077042,42.361276,4.572
-71.076933,42.361322,4.572
-71.076326,42.361239,4.572
-71.075864,42.361138,4.572
-71.075658,42.362159,4.572
-71.075804,42.362198,4.572
-71.075974,42.362179,4.572
-71.076117,42.362327,4.572
-71.075937,42.362348,4.572
-71.075755,42.362298,4.572
-71.075792,42.362427,4.572
-71.076156,42.362534,4.572
-71.076330,42.362426,4.572
-71.076544,42.362337,4.572
-71.076969,42.362237,4.572
-71.077576,42.362266,4.572
-71.091552,42.354171,4.572
-71.091403,42.354252,4.572
-71.091040,42.354295,4.572
-71.090991,42.354198,4.572
-71.091343,42.354099,4.572
-71.091542,42.354135,4.572
-71.087838,42.358231,4.572
-71.087909,42.358150,4.572
-71.087677,42.358036,4.572
-71.087558,42.357880,4.572
-71.087386,42.357872,4.572
-71.087308,42.357619,4.572
-71.087628,42.357468,4.572
-71.087694,42.357367,4.572
-71.087750,42.357134,4.572
-71.088296,42.357013,4.572
-71.088442,42.357097,4.572
-71.088625,42.357394,4.572
-71.088529,42.357547,4.572
-71.088515,42.357682,4.572
-71.088770,42.357846,4.572
-71.088915,42.357803,4.572
-71.089148,42.357592,4.572
-71.089140,42.357385,4.572
-71.089377,42.357351,4.572
-71.089923,42.357197,4.572
-71.090579,42.357100,4.572
-71.091064,42.356997,4.572
-71.091611,42.356778,4.572
-71.091713,42.356584,4.572
-71.091550,42.356342,4.572
-71.091301,42.356269,4.572
-71.091245,42.356017,4.572
-71.091321,42.355854,4.572
-71.091107,42.355674,4.572
-71.091118,42.355485,4.572
-71.090987,42.355269,4.572
-71.090603,42.355129,4.572
-71.090461,42.354918,4.572
-71.090542,42.354800,4.572
-71.090796,42.354648,4.572
-71.090627,42.354544,4.572
-71.090275,42.354503,4.572
-71.089862,42.354525,4.572
-71.089310,42.354684,4.572
-71.089120,42.354873,4.572
-71.089158,42.354990,4.572
-71.089377,42.355066,4.572
-71.089656,42.355085,4.572
-71.089777,42.355206,4.572
-71.089656,42.355397,4.572
-71.089507,42.355422,4.572
-71.089355,42.355251,4.572
-71.089012,42.355031,4.572
-71.088660,42.355029,4.572
-71.088439,42.355179,4.572
-71.088338,42.355386,4.572
-71.088235,42.355445,4.572
-71.087932,42.355469,4.572
-71.087592,42.355765,4.572
-71.087491,42.355683,4.572
-71.087662,42.355395,4.572
-71.087600,42.355260,4.572
-71.087252,42.355256,4.572
-71.086973,42.355387,4.572
-71.086621,42.355356,4.572
-71.086406,42.355215,4.572
-71.086257,42.355139,4.572
-71.085807,42.355270,4.572
-71.085749,42.355242,4.572
-71.085844,42.355169,4.572
-71.086039,42.355035,4.572
-71.086329,42.354965,4.572
-71.086537,42.354855,4.572
-71.086912,42.354742,4.572
-71.087337,42.354614,4.572
-71.087713,42.354491,4.572
-71.088223,42.354311,4.572
-71.088709,42.354275,4.572
-71.088855,42.354113,4.572
-71.089255,42.354105,4.572
-71.089465,42.354009,4.572
-71.089626,42.353802,4.572
-71.089462,42.353480,4.572
-71.089334,42.353352,4.572
-71.089593,42.353289,4.572
-71.089572,42.353127,4.572
-71.089352,42.352977,4.572
-71.089025,42.352959,4.572
-71.088782,42.353127,4.572
-71.088539,42.353162,4.572
-71.088369,42.353298,4.572
-71.087944,42.353614,4.572
-71.087507,42.353798,4.572
-71.087415,42.353694,4.572
-71.087523,42.353595,4.572
-71.087485,42.353469,4.572
-71.087325,42.353371,4.572
-71.087021,42.353422,4.572
-71.086900,42.353527,4.572
-71.086317,42.353541,4.572
-71.086050,42.353571,4.572
-71.085511,42.354099,4.572
-71.085403,42.354396,4.572
-71.085249,42.354418,4.572
-71.085130,42.354549,4.572
-71.084666,42.354716,4.572
-71.084222,42.354864,4.572
-71.083317,42.355278,4.572
-71.082906,42.355445,4.572
-71.082530,42.355467,4.572
-71.082346,42.355584,4.572
-71.082165,42.355584,4.572
-71.081813,42.355612,4.572
-71.081279,42.355517,4.572
-71.080793,42.355485,4.572
-71.080498,42.355539,4.572
-71.080387,42.355809,4.572
-71.080077,42.355892,4.572
-71.079852,42.355863,4.572
-71.079616,42.355778,4.572
-71.078963,42.355881,4.572
-71.078426,42.355995,4.572
-71.077940,42.356186,4.572
-71.077467,42.356268,4.572
-71.076593,42.356491,4.572
-71.075986,42.356842,4.572
-71.075849,42.357025,4.572
-71.075858,42.357313,4.572
-71.075658,42.357493,4.572
-71.075577,42.357691,4.572
-71.075581,42.358105,4.572
-71.075423,42.358312,4.572
-71.075405,42.358726,4.572
-71.075257,42.359034,4.572
-71.075133,42.359329,4.572
-71.075087,42.359480,4.572
-71.074857,42.359549,4.572
-71.074748,42.359493,4.572
-71.074651,42.359599,4.572
-71.074711,42.359744,4.572
-71.074480,42.359978,4.572
-71.074238,42.360138,4.572
-71.074124,42.360563,4.572
-71.074032,42.361031,4.572
-71.092011,42.354201,4.572
-71.092035,42.354177,4.572
-71.095350,42.354826,4.572
-71.095277,42.354757,4.572
-71.095110,42.354801,4.572
-71.095083,42.354885,4.572
-71.095228,42.354898,4.572
-71.095595,42.352010,4.572
-71.095451,42.352208,4.572
-71.095143,42.352168,4.572
-71.094564,42.352046,4.572
-71.094529,42.351812,4.572
-71.094682,42.351747,4.572
-71.095180,42.351847,4.572
-71.095544,42.351929,4.572
-71.095595,42.352010,4.572
-71.097164,42.354099,4.572
-71.096977,42.354165,4.572
-71.096904,42.354090,4.572
-71.097037,42.353941,4.572
-71.097194,42.353946,4.572
-71.097416,42.354657,4.572
-71.097183,42.354909,4.572
-71.096989,42.354974,4.572
-71.096697,42.354970,4.572
-71.096514,42.355008,4.572
-71.096634,42.354855,4.572
-71.097062,42.354628,4.572
-71.097353,42.354588,4.572
-71.097416,42.354657,4.572
-71.098166,42.354807,4.572
-71.098140,42.354756,4.572
-71.098251,42.354636,4.572
-71.098317,42.354684,4.572
-71.101228,42.352452,4.572
-71.101080,42.352581,4.572
-71.100303,42.352643,4.572
-71.099890,42.352689,4.572
-71.099661,42.352731,4.572
-71.099786,42.352974,4.572
-71.099666,42.353136,4.572
-71.099163,42.353271,4.572
-71.098883,42.353477,4.572
-71.098676,42.353646,4.572
-71.098421,42.353514,4.572
-71.098203,42.353457,4.572
-71.097729,42.353559,4.572
-71.097256,42.353619,4.572
-71.096564,42.353815,4.572
-71.096096,42.353964,4.572
-71.096083,42.354045,4.572
-71.096370,42.354159,4.572
-71.096595,42.354234,4.572
-71.096415,42.354477,4.572
-71.096148,42.354648,4.572
-71.096144,42.354810,4.572
-71.096317,42.355008,4.572
-71.096222,42.355188,4.572
-71.095920,42.355219,4.572
-71.095629,42.355016,4.572
-71.095265,42.354954,4.572
-71.095184,42.355170,4.572
-71.094706,42.355396,4.572
-71.094500,42.355598,4.572
-71.094306,42.355644,4.572
-71.094227,42.355737,4.572
-71.094439,42.355698,4.572
-71.094779,42.355726,4.572
-71.095071,42.355627,4.572
-71.095593,42.355489,4.572
-71.095816,42.355566,4.572
-71.095520,42.355707,4.572
-71.095022,42.355880,4.572
-71.094415,42.356009,4.572
-71.094220,42.355989,4.572
-71.094031,42.355818,4.572
